Zip_Code,Population,White,Black,Native_American,Asian,Hawaiian_Pacific_Islander,Other,Latino,Mixed_Race
45384,1990,565,1267,4,14,0,3,104,66
45385,38215,31851,4014,56,211,0,19,898,2332
45387,5340,4525,464,0,62,0,0,136,306
45388,863,859,2,0,0,0,0,1,2
45389,515,494,6,0,0,0,0,4,22
45390,3428,3072,49,0,0,0,0,278,58
45402,9568,2301,6801,30,45,0,10,192,378
45403,15238,11019,1559,59,41,12,0,2195,706
45404,10677,8457,1615,20,44,0,17,331,386
45405,17234,5028,10690,111,50,5,32,663,1310
45406,19715,2544,16078,29,9,0,29,214,1624
45409,15264,13754,406,7,414,0,2,341,680
45410,15290,11895,1581,131,142,0,5,944,1184
45414,20663,16915,2821,0,168,24,0,302,866
45415,13291,7621,5016,0,91,0,9,200,708
45416,5956,1193,4537,0,33,0,8,21,328
45417,30276,4949,23832,44,34,17,82,704,1228
45418,1968,1645,196,0,35,0,8,62,44
45419,14442,13256,172,0,172,0,69,409,728
45420,25591,22678,945,63,644,2,7,409,1686
45424,50734,37773,6946,453,1442,0,108,1603,4818
45426,15544,3054,11381,20,39,0,42,302,1412
45428,311,207,104,0,0,0,0,0,0
45429,25929,23063,876,71,689,0,54,519,1314
45430,7216,6251,122,33,504,0,60,138,216
45431,27854,21931,1598,0,1851,0,164,1300,2020
45432,15074,13470,582,12,57,0,0,479,948
45433,2726,1762,416,5,34,0,0,290,438
45434,11793,10716,77,35,439,0,14,242,540
45439,10115,7776,1332,0,407,0,0,415,370
45440,21215,18935,832,12,546,0,53,308,1058
45449,17828,14335,1966,0,320,14,47,619,1054
45458,31592,25877,1573,14,2532,5,269,521,1602
45459,26846,23438,1105,21,687,21,35,521,2036
45502,15464,14659,331,0,125,13,15,57,528
45503,32447,27813,2192,34,351,9,0,681,2734
45504,17795,15766,790,38,235,17,50,352,1094
45505,20000,15518,2860,58,10,0,12,603,1878
45506,13669,7456,4680,30,29,54,0,410,2020
45601,56610,49479,3770,10,365,0,207,800,3958
45612,5265,5062,34,0,50,0,27,6,172
45613,3376,3007,170,0,0,0,0,39,320
45614,4983,4348,375,0,0,0,0,124,272
45616,1599,1537,4,46,0,0,0,0,24
45617,122,122,0,0,0,0,0,0,0
45618,15,15,0,0,0,0,0,0,0
45619,7608,7203,258,0,74,0,0,60,26
45620,1158,1155,0,0,0,0,0,3,0
45621,299,299,0,0,0,0,0,0,0
45622,135,135,0,0,0,0,0,0,0
45623,3343,3318,5,0,6,0,0,0,28
45624,0,0,0,0,0,0,0,0,0
45628,5056,4669,191,4,0,0,32,93,134
45629,2819,2597,160,4,0,0,0,44,28
45630,79,79,0,0,0,0,0,0,0
45631,14556,13748,233,109,103,20,5,214,248
45634,1968,1888,0,1,18,0,0,1,120
45636,142,134,0,0,0,0,0,0,16
45638,21950,20491,607,0,16,0,22,391,846
45640,16093,15252,201,0,22,23,0,282,626
45642,0,0,0,0,0,0,0,0,0
45644,4818,4681,1,32,31,0,0,25,96
45645,2787,2678,0,0,0,0,0,40,138
45646,205,205,0,0,0,0,0,0,0
45647,2240,2204,0,2,0,0,0,0,68
45648,12686,11666,729,110,0,0,0,106,150
45650,309,279,0,30,0,0,0,0,0
45651,6120,5818,53,7,1,0,0,68,346
45652,4421,4376,0,0,0,0,0,45,0
45653,3909,3846,11,24,0,0,0,0,56
45654,1021,1015,0,0,0,0,0,0,12
45656,6629,6405,30,0,13,0,11,0,340
45657,1936,1705,0,47,49,0,0,88,94
45658,2802,2572,113,9,36,0,0,50,44
45659,2428,2420,8,0,0,0,0,0,0
45660,7699,7270,105,64,6,0,0,18,472
45661,7618,7521,3,4,0,0,0,0,180
45662,29912,27055,1153,139,268,0,137,647,1026
45663,6100,6020,0,53,0,0,0,18,18
45669,9856,9466,59,12,155,0,0,38,252
45671,312,312,0,0,0,0,0,0,0
45672,1530,1509,0,0,0,0,0,0,42
45673,412,394,0,0,0,0,0,0,36
45674,763,584,114,0,53,0,0,0,24
45678,1262,1252,0,0,0,0,0,0,20
45679,2296,2240,0,0,0,0,0,24,64
45680,12986,12286,227,0,29,0,0,36,816
45681,1601,1561,0,0,0,0,0,0,80
45682,2178,2159,0,0,0,0,11,0,16
45684,2200,2142,0,45,0,0,0,0,26
45685,916,912,0,0,0,0,4,0,0
45686,3703,3632,3,21,0,0,0,6,82
45688,598,593,0,0,5,0,0,0,0
45690,14369,13645,145,33,15,0,0,222,618
45692,8647,8485,0,0,0,0,0,49,226
45693,8598,8380,11,0,0,0,0,177,60
45694,11957,11505,71,0,40,0,0,31,620
45695,514,510,0,0,0,0,0,0,8
45696,1495,1476,0,0,0,0,0,0,38
45697,5034,4927,4,8,0,0,0,3,184
45698,332,332,0,0,0,0,0,0,0
45701,35432,30224,1259,16,1757,48,65,910,2306
45710,5483,5359,54,0,5,0,0,31,68
45711,1337,1298,2,0,0,0,0,15,44
45714,9323,8722,206,0,53,0,24,60,516
45715,2471,2262,0,9,19,0,39,133,18
45716,495,492,0,0,0,0,0,3,0
45719,1147,1068,11,0,0,0,0,0,136
45721,28,28,0,0,0,0,0,0,0
45723,3585,3553,4,0,15,0,0,4,18
45724,1844,1708,107,0,0,0,0,0,58
45727,470,470,0,0,0,0,0,0,0
45729,1570,1547,0,0,0,0,0,23,0
45732,4523,4321,28,39,0,0,0,46,178
45734,620,619,1,0,0,0,0,0,0
45735,1608,1523,57,0,16,0,0,0,24
45740,343,343,0,0,0,0,0,0,0
45741,730,730,0,0,0,0,0,0,0
45742,2796,2760,21,0,15,0,0,0,0
45743,1748,1711,23,0,0,0,0,3,22
45744,2747,2638,8,41,0,0,0,0,120
45745,1461,1457,0,0,0,0,0,4,0
45746,486,482,0,0,0,0,0,0,8
45750,27183,25578,334,198,252,7,0,394,840
45760,3705,3494,69,33,6,0,0,0,206
45761,1775,1731,0,0,0,0,0,0,88
45764,9399,8663,282,17,44,0,0,100,586
45766,951,916,7,0,0,0,0,28,0
45767,2391,2362,0,0,0,0,0,17,24
45768,1550,1502,23,0,0,0,0,25,0
45769,6773,6594,85,0,2,0,7,19,132
45770,474,474,0,0,0,0,0,0,0
45771,3741,3710,0,0,0,0,0,10,42
45772,1681,1527,41,0,0,0,0,113,0
45773,113,113,0,0,0,0,0,0,0
45775,1012,1012,0,0,0,0,0,0,0
45776,769,747,0,0,0,0,0,0,44
45778,860,764,44,0,0,0,0,12,80
45779,689,647,25,0,0,0,0,1,32
45780,3102,2873,15,55,17,0,0,62,160
45782,492,421,0,8,0,0,0,15,96
45784,3733,3700,0,0,28,0,0,0,10
45786,3555,3492,26,16,0,21,0,0,0
45787,63,63,0,0,0,0,0,0,0
45788,1189,1189,0,0,0,0,0,0,0
45789,127,127,0,0,0,0,0,0,0
45801,23186,17411,3777,94,200,0,60,730,1828
45804,15294,9956,4211,46,46,0,33,208,1588
45805,23932,17952,3448,18,339,0,128,1225,1644
45806,10922,10188,201,14,124,4,0,168,446
45807,11821,10882,481,12,0,0,27,203,432
45808,392,381,0,3,0,0,0,4,8
45809,124,85,0,0,0,0,0,39,0
45810,8231,7590,111,0,239,0,0,126,330
45812,1789,1711,0,2,0,0,0,74,4
45813,3640,3292,36,5,3,5,0,252,94
45814,3158,3114,1,0,0,0,0,20,46
45816,342,340,0,0,0,0,0,0,4
45817,7020,6767,105,0,37,0,0,49,124
45819,261,257,1,0,0,0,0,0,6
45820,530,502,0,0,4,0,0,21,6
45821,1380,1323,8,0,0,1,0,40,16
45822,19193,18210,228,0,141,34,54,289,474
45826,505,505,0,0,0,0,0,0,0
45827,2040,2007,0,0,0,0,0,33,0
45828,6120,5852,11,0,3,115,0,139,0
45830,5773,5577,3,0,0,0,0,157,72
45831,3330,3271,4,0,0,0,0,28,54
45832,2919,2805,10,0,13,0,0,35,112
45833,10750,10247,63,0,8,0,0,337,190
45835,563,555,1,0,0,0,0,0,14
45836,1260,1193,21,0,6,0,0,12,56
45838,57,54,0,0,0,0,0,1,4
45840,55246,48448,945,22,1351,0,80,3306,2188
45841,874,851,1,0,0,0,0,1,42
45843,4098,3984,9,0,0,0,3,71,62
45844,3166,3129,0,4,0,0,0,28,10
45845,3008,2986,0,0,0,0,0,22,0
45846,4181,4014,5,0,0,2,0,113,94
45849,1101,1007,14,0,3,0,2,16,118
45850,3516,3270,0,0,0,0,0,200,92
45851,667,645,0,0,2,1,0,19,0
45853,1205,1180,6,0,0,0,0,13,12
45854,433,431,0,0,0,0,0,2,0
45855,151,125,15,0,0,0,0,3,16
45856,5242,4044,4,0,0,0,0,1140,108
45858,3122,2834,0,5,10,0,0,189,168
45859,551,503,0,0,0,0,0,40,16
45860,2102,2021,9,0,17,0,0,55,0
45861,175,156,9,5,0,0,0,0,10
45862,1517,1445,0,3,0,0,0,43,52
45863,1130,1110,11,0,0,0,0,9,0
45864,150,145,0,0,3,0,0,2,0
45865,4884,4781,14,0,50,0,9,6,48
45866,147,147,0,0,0,0,0,0,0
45867,995,933,37,0,0,0,0,6,38
45868,706,689,0,0,0,0,0,13,8
45869,4563,4430,0,0,69,0,0,39,50
45870,185,185,0,0,0,0,0,0,0
45871,1987,1885,33,0,0,0,0,42,54
45872,4125,3756,0,6,6,0,0,341,32
45873,2384,2313,0,0,0,0,0,65,12
45874,2497,2417,0,3,0,0,4,63,20
45875,11455,10534,107,3,22,0,120,598,142
45876,784,737,0,0,46,0,0,0,2
45877,2091,2028,20,0,8,0,0,35,0
45879,6024,5464,43,21,40,0,52,381,46
45880,2536,2368,23,0,18,9,0,80,76
45881,1172,1096,6,0,0,0,0,20,100
45882,2735,2699,12,0,0,0,0,22,4
45883,3943,3846,13,0,14,0,0,70,0
45884,173,153,0,0,0,0,0,0,40
45885,12590,12071,26,80,75,0,27,101,420
45886,566,518,0,0,0,0,0,16,64
45887,4264,4124,37,0,0,0,0,31,144
45888,173,173,0,0,0,0,0,0,0
45889,1616,1547,0,0,0,0,36,28,10
45890,509,489,4,0,0,0,0,16,0
45891,14836,13752,265,0,70,0,15,614,240
45894,603,584,1,0,0,0,0,0,36
45895,18012,17230,80,0,42,0,47,434,358
45896,2111,2018,2,0,5,24,0,20,84
45897,35,35,0,0,0,0,0,0,0
45898,1148,1136,0,0,0,0,0,0,24
45899,136,125,0,0,0,0,0,11,0
46001,10185,9824,9,7,0,0,0,304,82
46011,17021,13468,2410,4,20,0,19,493,1214
46012,19306,17061,911,29,148,0,16,584,1114
46013,17330,14781,919,75,377,0,27,433,1436
46016,18300,12326,3617,26,0,0,17,1811,1006
46017,5736,5268,213,0,13,0,6,181,110
46030,2917,2806,4,0,13,0,0,89,10
46031,2290,2246,2,0,0,0,5,31,12
46032,47108,38221,1242,256,4450,9,128,1842,1920
46033,38275,33890,727,0,2121,0,10,855,1344
46034,6845,6563,0,0,17,0,0,265,0
46035,987,984,0,0,0,0,0,0,6
46036,11756,11281,1,23,16,0,0,378,114
46037,40798,33570,2418,0,2424,0,25,1501,1720
46038,42003,34191,2408,0,2882,0,98,1642,1564
46039,555,555,0,0,0,0,0,0,0
46040,11525,9977,252,0,212,0,0,145,1878
46041,22778,17576,167,57,62,19,0,4753,288
46044,2983,2827,0,0,24,6,0,93,66
46045,67,67,0,0,0,0,0,0,0
46047,73,73,0,0,0,0,0,0,0
46048,2378,2105,81,0,0,0,4,75,226
46049,712,707,0,0,0,0,0,3,4
46050,2345,2267,8,2,16,0,0,28,48
46051,2864,2660,24,24,0,52,0,104,0
46052,21969,20744,192,0,0,0,16,716,602
46055,11445,8924,980,0,324,0,50,462,1410
46056,2304,2274,2,9,0,0,0,2,34
46057,1285,1236,0,0,0,0,0,4,90
46058,2190,2124,10,0,4,0,0,52,0
46060,39986,34017,1730,44,1049,0,5,2169,1944
46062,34420,30842,795,43,565,0,91,1582,1004
46063,395,360,0,0,3,0,0,26,12
46064,16856,14196,1575,12,27,6,2,453,1170
46065,3555,3400,0,0,8,2,11,76,116
46068,2604,2521,2,0,0,0,0,58,46
46069,7600,7351,3,70,42,0,0,92,84
46070,2360,2317,4,0,0,0,2,25,24
46071,3539,3411,0,0,10,0,20,77,42
46072,9084,8658,27,0,0,56,0,146,394
46074,31580,24706,1303,7,3463,0,204,1393,1008
46075,5814,5049,249,78,145,0,0,237,112
46076,1593,1399,0,0,16,0,0,171,14
46077,27666,24238,618,37,1678,0,38,662,790
46103,299,294,0,0,0,0,0,0,10
46104,1029,1029,0,0,0,0,0,0,0
46105,2027,2006,0,0,0,0,0,21,0
46106,6008,6002,0,0,6,0,0,0,0
46107,12644,11728,249,6,54,0,37,442,256
46110,509,505,0,0,0,0,0,0,8
46111,210,201,0,0,0,0,0,0,18
46112,36213,32078,1715,41,1127,0,55,865,664
46113,15663,13720,927,0,48,0,195,555,436
46115,1780,1680,0,0,0,0,0,80,40
46117,736,688,0,0,0,0,0,0,96
46118,5196,4953,93,55,13,0,0,49,66
46120,5319,5150,2,35,5,0,0,49,156
46121,5291,5243,0,0,0,0,0,35,26
46122,15963,15336,197,0,226,0,0,109,190
46123,34276,28118,2002,124,783,0,119,2124,2012
46124,8376,6750,308,8,0,0,0,1062,496
46125,40,40,0,0,0,0,0,0,0
46126,5003,4884,0,0,0,0,0,61,116
46127,249,249,0,0,0,0,0,0,0
46128,1772,1741,0,20,2,0,0,1,16
46130,2430,2247,21,0,0,0,0,109,106
46131,32088,30589,375,0,169,0,52,668,470
46133,613,595,0,0,2,0,0,0,32
46135,20976,18328,1147,0,365,10,3,790,666
46140,39213,37450,244,59,496,18,0,642,608
46142,30066,27696,623,183,396,0,0,992,352
46143,55476,46886,1697,66,3540,0,55,2724,1016
46144,170,141,0,0,0,0,0,0,58
46146,73,73,0,0,0,0,0,0,0
46147,3225,3179,0,0,5,0,0,37,8
46148,5587,5467,52,0,0,0,0,41,54
46149,2343,2305,0,23,0,0,0,10,10
46150,763,685,0,0,12,0,4,38,48
46151,31601,30272,213,30,360,0,0,372,708
46155,244,244,0,0,0,0,0,0,0
46156,1535,1524,0,0,0,0,0,0,22
46157,4169,4033,19,0,34,0,0,39,88
46158,22362,21715,9,0,113,0,0,407,236
46160,6514,6202,22,0,92,0,0,67,262
46161,2804,2687,0,0,0,0,0,16,202
46162,550,550,0,0,0,0,0,0,0
46163,12266,11734,0,0,100,0,0,377,110
46164,4127,3983,7,0,0,0,11,50,152
46165,1418,1393,0,0,0,0,0,7,36
46166,1787,1706,0,9,0,0,0,8,128
46167,6264,5866,108,0,44,0,0,166,160
46168,33925,29300,2175,26,821,0,59,1185,718
46171,1656,1551,0,18,8,0,0,27,104
46172,2276,2254,0,0,0,0,7,10,10
46173,10533,9946,229,0,0,0,41,154,326
46175,621,600,0,0,0,0,0,21,0
46176,27485,24712,402,37,254,0,111,1658,622
46180,969,922,0,0,0,0,0,35,24
46181,4647,4461,20,3,16,0,44,45,116
46182,1427,1423,4,0,0,0,0,0,0
46183,17,17,0,0,0,0,0,0,0
46184,13281,12397,346,0,76,0,0,272,380
46186,1851,1846,0,0,0,0,0,4,2
46201,29852,17090,7156,229,66,26,133,4109,2086
46202,19317,10890,5514,0,1426,0,30,793,1328
46203,39250,28204,5602,25,175,3,41,4150,2100
46204,7554,4629,1961,11,281,0,0,540,264
46205,28380,11852,14027,111,484,0,85,1052,1538
46208,23300,9686,11572,10,181,0,296,851,1408
46214,24190,10758,8795,23,350,0,145,3473,1292
46216,2117,1044,795,18,34,0,0,110,232
46217,33873,26847,1785,178,2895,0,0,1397,1542
46218,26757,5232,19640,40,41,24,19,1482,558
46219,37284,24470,7750,77,416,10,141,3536,1768
46220,36503,29136,4212,26,689,0,95,1434,1822
46221,26599,22328,1741,136,61,0,8,1797,1056
46222,36508,11402,14505,94,204,0,58,9217,2056
46224,36881,12347,11656,66,1054,23,139,10598,1996
46225,7282,5167,776,0,53,0,29,1009,496
46226,45468,12026,25284,85,204,74,126,6036,3266
46227,57023,40383,4196,111,6901,18,133,4117,2328
46228,15557,5896,7582,5,456,0,1,841,1552
46229,29000,12791,12953,0,353,0,0,2140,1526
46231,10257,5042,2456,0,846,0,282,1427,408
46234,28732,20832,4392,3,571,0,375,1798,1522
46235,32578,8852,18462,34,132,0,54,4169,1750
46236,28360,20644,4378,0,520,6,40,1782,1980
46237,39499,32522,1403,0,2264,0,89,2494,1454
46239,28426,21359,3388,97,867,0,0,1990,1450
46240,18793,15310,1462,46,678,24,31,573,1338
46241,31610,21022,4556,158,396,4,16,4632,1652
46250,18999,13954,2564,0,869,0,185,899,1056
46254,40259,8443,21767,17,1162,0,197,7282,2782
46256,22835,17894,2866,28,792,0,59,941,510
46259,11577,10747,140,115,322,0,0,151,204
46260,32798,16278,9513,9,1068,9,142,4562,2434
46268,25457,9855,11044,0,591,0,38,3297,1264
46278,8129,5158,2063,0,268,0,0,413,454
46280,7530,6800,253,19,128,0,0,157,346
46290,213,213,0,0,0,0,0,0,0
46301,630,607,7,0,3,0,0,13,0
46303,14103,12926,47,13,50,0,0,795,544
46304,24910,21905,204,31,423,0,33,2021,586
46307,61652,49884,2592,48,1170,10,89,6960,1798
46310,13984,13138,2,0,26,0,0,700,236
46311,21918,17131,806,63,610,0,197,2824,574
46312,28728,1871,10265,58,66,0,0,16386,164
46319,17837,12131,2461,5,273,0,0,2749,436
46320,14310,2347,6645,13,50,0,0,5061,388
46321,23005,17580,680,46,1083,0,17,3339,520
46322,22938,17606,964,67,425,5,11,3557,606
46323,22155,11023,3645,7,754,0,81,6326,638
46324,22511,9932,4834,10,70,0,106,7018,1082
46327,11596,3131,881,56,47,0,0,7460,42
46340,908,893,0,0,0,0,0,15,0
46341,10324,9215,332,14,0,0,0,735,56
46342,30303,23835,1527,188,144,10,12,4035,1104
46345,173,158,0,0,0,0,0,15,0
46346,1363,1146,96,17,0,0,3,54,94
46347,4924,4662,18,4,0,0,0,191,98
46348,1080,1067,5,0,0,0,0,2,12
46349,3092,2956,2,0,49,0,0,85,0
46350,42459,37157,800,119,205,0,0,3665,1026
46356,18044,16717,28,0,21,0,88,1107,166
46360,43473,29647,9602,84,393,9,23,2109,3212
46365,761,761,0,0,0,0,0,0,0
46366,5468,5202,9,11,1,0,0,151,188
46368,38828,27332,2974,57,684,0,0,7138,1286
46371,3747,3462,10,0,0,0,0,275,0
46373,15377,13481,80,0,71,0,28,1413,608
46374,912,874,0,0,38,0,0,0,0
46375,23312,19183,960,94,769,0,15,1962,658
46376,283,276,0,0,0,0,0,1,12
46377,314,275,0,0,0,0,0,39,0
46379,95,75,0,0,0,0,0,20,0
46381,114,114,0,0,0,0,0,0,0
46382,1839,1713,0,0,15,0,0,111,0
46383,40940,35330,892,147,803,139,19,2843,1534
46385,39962,35139,837,89,368,0,8,2932,1178
46390,2888,2653,0,0,0,0,0,213,44
46391,10168,7765,1675,55,20,4,3,498,296
46392,7823,7138,21,0,36,0,0,439,378
46393,318,282,0,0,0,0,0,36,0
46394,12113,6974,500,0,33,9,0,4425,344
46402,6128,384,5122,8,13,0,0,505,192
46403,13351,2897,9352,0,65,102,0,544,782
46404,17441,392,16482,0,12,0,9,435,222
46405,11684,7083,378,4,96,0,0,3832,582
46406,9462,2164,5828,19,11,0,17,1246,354
46407,11657,349,10839,83,33,0,0,263,180
46408,15977,5514,7956,25,176,0,0,2088,436
46409,7625,751,6319,7,11,0,19,459,118
46410,38299,13582,17817,75,545,0,0,5145,2270
46501,3543,3467,5,0,0,0,0,56,30
46502,19,19,0,0,0,0,0,0,0
46504,3810,3456,40,0,4,0,4,168,276
46506,9574,8325,14,28,27,0,0,1125,110
46507,9549,7993,128,10,131,19,40,997,462
46508,166,166,0,0,0,0,0,0,0
46510,4204,4075,4,9,0,0,0,62,108
46511,4219,3971,107,0,5,0,0,62,148
46514,42015,32917,1901,37,916,13,212,4994,2050
46516,33105,20446,5141,66,253,4,168,6000,2054
46517,24489,15357,2654,55,95,7,46,5431,1688
46524,2086,1944,2,57,0,0,3,57,46
46526,32359,23033,693,39,332,0,44,7512,1412
46528,26959,21220,235,9,215,21,48,4753,916
46530,31012,26453,1055,76,1949,52,48,819,1120
46531,1519,1424,55,0,0,0,0,27,26
46532,1765,1685,0,12,0,0,0,44,48
46534,11595,10996,8,0,0,0,0,486,210
46536,3333,3108,0,5,74,25,0,39,164
46537,599,580,0,0,0,0,0,19,0
46538,3781,3633,29,0,13,0,0,49,114
46539,2449,2371,10,3,2,0,10,34,38
46540,11459,10821,51,0,0,8,0,438,282
46542,3861,3191,7,16,16,0,0,585,92
46543,3374,3297,3,5,0,0,13,30,52
46544,31593,27253,1494,134,243,54,9,1592,1628
46545,24513,19659,1898,84,558,3,40,1381,1780
46550,13155,12277,96,0,78,11,0,557,272
46552,6665,6451,30,3,32,0,0,137,24
46553,3411,3018,0,0,12,0,0,371,20
46554,5283,5102,0,2,19,0,0,130,60
46555,2741,2573,0,5,19,0,0,52,184
46556,7410,5725,159,8,703,0,20,524,542
46561,13292,12375,140,4,158,0,14,484,234
46562,5248,4863,0,0,23,0,0,340,44
46563,23834,20102,96,19,151,0,0,3103,726
46565,8738,8631,0,16,0,0,0,43,96
46567,8912,8201,51,0,10,0,0,404,492
46570,1025,948,23,0,22,0,0,32,0
46571,5287,4926,0,0,0,0,16,172,346
46573,3808,3616,26,10,53,0,0,66,74
46574,9144,8780,43,18,96,0,0,164,86
46580,21380,18514,373,32,358,12,8,1493,1180
46582,13534,10915,76,22,359,0,0,2098,128
46590,5140,4465,24,4,16,0,0,584,94
46595,135,135,0,0,0,0,0,0,0
46601,6491,2626,3124,30,15,0,53,358,570
46613,10874,5348,2597,21,225,0,21,2219,886
46614,30504,24028,3149,36,215,6,37,2108,1850
46615,13760,9311,2763,54,453,10,0,667,1004
46616,5714,3230,1461,87,158,10,0,637,262
46617,9246,6653,1553,79,172,0,19,617,306
46619,22332,9004,4919,0,18,83,42,7437,1658
46628,25202,14304,7492,53,125,0,33,2406,1578
46635,6728,5214,885,29,186,0,0,329,170
46637,15257,12090,1701,76,430,0,44,717,398
46701,8052,7818,69,4,0,0,0,106,110
46702,2102,2012,19,20,5,0,0,30,32
46703,17802,16468,60,9,56,11,20,896,564
46704,32,32,0,0,0,0,0,0,0
46705,1605,1531,3,0,20,0,2,8,82
46706,18413,17766,43,10,58,0,0,420,232
46710,4313,3990,4,0,116,0,0,81,244
46711,7846,7560,122,0,51,0,0,113,0
46714,14451,13643,197,0,94,0,23,404,180
46721,5067,4723,7,0,12,0,0,200,250
46723,7599,7410,10,0,11,0,3,105,120
46725,22838,21762,129,69,89,0,0,453,672
46730,1135,1050,3,0,0,0,0,56,52
46731,518,487,0,0,0,0,0,31,0
46732,3516,2799,18,12,6,1,0,608,144
46733,18984,17386,206,0,60,0,0,1261,142
46737,7642,7393,3,6,61,0,0,38,282
46738,8372,8072,19,2,7,0,0,155,234
46740,4321,4035,0,0,17,0,76,161,64
46741,4866,4752,15,0,5,0,4,47,86
46742,3412,3306,3,13,15,0,0,15,120
46743,2092,2058,9,0,0,0,0,25,0
46745,1999,1930,0,0,20,0,0,25,48
46746,4642,4046,24,0,11,0,0,530,62
46747,2925,2810,11,0,1,0,1,55,94
46748,5311,4807,63,13,73,0,0,203,304
46750,26659,25342,240,31,264,0,0,589,386
46755,15188,14365,94,9,101,0,0,465,308
46759,397,357,0,0,0,0,0,0,80
46760,1355,1234,2,0,0,0,0,110,18
46761,12315,11364,1,1,88,0,0,690,342
46763,1969,1872,0,0,0,0,0,97,0
46764,1353,1307,0,0,0,0,0,42,8
46765,5477,5213,12,0,0,0,0,207,90
46766,830,774,0,0,0,0,0,56,0
46767,8181,4652,12,0,21,0,0,3371,250
46770,3054,2996,5,5,12,0,0,24,24
46771,0,0,0,0,0,0,0,0,0
46772,3230,3195,0,0,4,0,0,30,2
46773,3327,3144,0,0,2,0,14,151,32
46774,16954,15859,151,15,43,0,17,762,214
46776,1446,1186,0,0,1,0,0,225,68
46777,6502,6154,0,29,33,0,0,216,140
46779,2124,2079,4,0,15,0,0,6,40
46781,828,811,0,0,1,0,0,7,18
46783,6630,6184,143,35,36,0,0,179,106
46784,2086,1984,0,0,24,0,0,55,46
46785,1442,1248,0,5,1,0,0,78,220
46786,167,167,0,0,0,0,0,0,0
46787,3640,3445,7,0,16,0,8,132,64
46788,3614,3317,17,0,0,0,0,155,250
46791,1007,973,0,18,2,0,0,11,6
46792,3753,3650,0,6,20,0,0,46,62
46793,4334,4122,0,3,31,0,0,124,108
46794,1740,1667,0,0,0,0,0,64,18
46795,6517,6305,4,3,33,7,0,72,186
46797,3810,3700,2,0,1,0,0,76,62
46798,1559,1500,0,0,11,0,0,0,96
46799,209,172,0,0,0,0,0,37,0
46802,10672,6424,1883,33,265,0,25,1541,1002
46803,9578,2960,4317,35,604,0,0,1269,786
46804,28952,24968,1385,9,772,0,5,1074,1478
46805,20872,15829,2085,100,840,95,184,1167,1144
46806,25703,6190,11084,58,1065,6,16,6357,1854
46807,17057,9900,2615,30,723,0,13,2535,2482
46808,19434,15600,1175,0,351,0,16,1576,1432
46809,8710,6660,1084,82,23,0,37,565,518
46814,12169,10047,676,0,795,0,127,189,670
46815,28033,22818,3123,6,459,25,0,852,1500
46816,18265,7005,5789,1,2169,0,12,2225,2128
46818,20838,17697,506,80,691,0,23,1135,1412
46819,9795,7161,1093,26,214,0,23,786,984
46825,29068,23170,1816,57,1780,0,21,1671,1106
46835,35104,29329,1703,9,1405,0,25,1337,2592
46845,22187,20095,692,48,563,0,28,626,270
46901,40107,34218,3051,164,142,14,82,1344,2184
46902,35568,30023,2729,86,894,7,62,1108,1318
46910,3299,2845,0,26,11,0,0,417,0
46911,1374,1314,0,0,2,0,0,2,112
46913,1204,1187,0,0,0,0,0,17,0
46914,1499,1369,97,0,15,0,0,17,2
46915,583,583,0,0,0,0,0,0,0
46917,1867,1774,0,0,0,4,0,49,80
46919,2502,2434,0,0,0,0,0,17,102
46920,1143,1130,0,0,0,0,13,0,0
46922,28,28,0,0,0,0,0,0,0
46923,8152,7337,38,10,17,0,18,668,128
46926,1587,1463,16,58,0,0,0,37,26
46928,4557,4334,0,0,42,0,0,165,32
46929,2994,2917,51,0,0,0,0,23,6
46930,76,76,0,0,0,0,0,0,0
46931,200,185,2,2,0,0,0,8,6
46932,3342,3224,0,41,0,22,10,26,38
46933,6210,5467,90,0,28,0,0,375,500
46936,5972,5787,11,11,21,0,0,103,78
46938,2999,2863,12,0,7,0,0,28,178
46939,1920,1855,0,12,0,0,0,8,90
46940,2662,2587,6,40,0,0,0,21,16
46941,1092,1050,0,8,0,0,0,19,30
46943,249,233,0,0,0,0,0,16,0
46946,116,116,0,0,0,0,0,0,0
46947,28020,21240,505,67,565,6,0,5254,766
46950,726,719,7,0,0,0,0,0,0
46951,1923,1827,0,0,8,0,0,46,84
46952,19079,16222,1435,14,195,0,0,618,1190
46953,23921,18487,3239,33,223,0,9,1377,1106
46957,587,587,0,0,0,0,0,0,0
46958,561,552,0,0,0,0,0,0,18
46959,540,490,0,0,0,0,0,36,28
46960,1035,946,0,0,0,0,0,73,32
46961,137,137,0,0,0,0,0,0,0
46962,9566,8825,142,10,8,0,0,464,234
46967,115,113,0,0,0,0,0,0,4
46968,57,51,0,0,0,0,0,6,0
46970,23323,20052,1676,231,131,6,10,933,568
46974,1735,1634,38,32,0,0,0,7,48
46975,14491,13485,195,89,66,12,0,544,200
46978,2132,2027,8,9,4,0,0,50,68
46979,4826,4705,0,45,2,0,0,47,54
46982,2316,2248,0,10,3,0,0,36,38
46984,209,209,0,0,0,0,0,0,0
46985,1587,1587,0,0,0,0,0,0,0
46986,1576,1477,14,22,5,0,0,54,8
46987,915,808,0,0,0,0,0,107,0
46988,1028,1012,0,0,0,0,0,0,32
46989,4896,4597,37,39,78,0,0,75,140
46990,801,752,0,23,0,0,0,26,0
